092396;01;001;P1453093       ;1;0;20121004;        ;600894
092405;01;001;WNCH00700      ;4;0;20121004;        ;600900
092426;01;001;AS045035700    ;1;1;20121004;20121024;600916
092806;01;001;PA1PO023700    ;3;0;20121004;        ;601297
092808;01;001;PA1PO006700    ;1;0;20121004;        ;601298
092802;01;001;MVLC1004100    ;1;0;20121004;        ;601299
092809;01;001;PA1PO002700    ;5;0;20121004;        ;601303
092811;01;001;G1682054       ;1;1;20121004;20121018;601304
092813;01;001;MTMP1004100    ;1;0;20121004;        ;601305
092817;01;001;MVVB2004100    ;1;0;20121004;        ;601308
092821;01;001;P1458090       ;2;0;20121004;        ;601312
092824;01;001;MVHB200700     ;1;0;20121004;        ;601314
092823;01;001;G2326090       ;1;0;20121004;        ;601316
092395;01;002;1PR032BF       ;1;0;20121004;        ;601732
092396;01;002;02T440150193   ;1;0;20121004;        ;601733
092396;01;003;2PT4401500093  ;1;0;20121004;        ;601734
092398;01;002;1PO026NOAR     ;1;0;20121004;        ;601735
092399;01;002;1PO001NOAR     ;1;0;20121004;        ;601737
092401;01;002;02T649150171   ;1;0;20121004;        ;601738
092402;01;002;1PO002NOAR     ;4;0;20121004;        ;601739
092701;01;004;CFMDVE000A054  ;1;1;20121004;20121016;602132
092702;01;002;1BT012BR       ;2;0;20121004;        ;602133
092702;01;003;1BT022BR       ;2;0;20121004;        ;602134
092702;01;004;1FU017BR       ;1;0;20121004;        ;602135
092702;01;005;1LE011BR       ;1;0;20121004;        ;602136
092702;01;006;1PR002BR       ;10;0;20121004;        ;602137
092702;01;007;1RP011BR       ;7;0;20121004;        ;602138
092703;01;002;CFMTMP120A041  ;1;0;20121004;        ;602139
092707;01;002;01A4901512054  ;1;0;20121004;        ;602143
092707;01;003;1BA3001500054  ;1;1;20121004;20121011;602144
092707;01;004;1LA3001501005  ;4;0;20121004;        ;602145
092707;01;005;1LA4901500054  ;2;0;20121004;        ;602146
092707;01;006;1TP2691501005  ;5;0;20121004;        ;602147
092707;01;007;1TP3001500054  ;1;0;20121004;        ;602148
092423;01;001;AS045030700    ;1;0;20121004;        ;600917
092430;01;001;G2691593       ;1;0;20121004;        ;600921
092831;01;001;PA1FU015700    ;1;0;20121004;        ;601322
092836;01;001;PA1FU062700    ;1;0;20121004;        ;601328
092841;01;001;PA1LT004700    ;1;0;20121004;        ;601331
092843;01;001;PA1PO0219600   ;2;0;20121004;        ;601335
092847;01;001;ACPBP03700     ;1;0;20121004;        ;601338
092848;01;001;G4164054       ;1;1;20121004;20121018;601341
092429;01;002;02G346150493   ;1;1;20121004;20121024;601769
092429;01;003;2FG3461500093  ;4;4;20121004;20121024;601770
092430;01;002;02G6961502093  ;1;0;20121004;        ;601771
092430;01;003;2FG6961500093  ;1;0;20121004;        ;601772
092430;01;004;2FG6961501093  ;1;0;20121004;        ;601773
092713;01;002;1LT025BR       ;1;0;20121004;        ;602156
092713;01;003;1LT026BR       ;1;0;20121004;        ;602157
092716;01;002;1BT014BR       ;4;0;20121004;        ;602159
092716;01;003;1FU013BR       ;2;0;20121004;        ;602160
092716;01;005;1LT016BR       ;2;0;20121004;        ;602162
